Product ID,Batch Number,Manufacturing Date,Expiry Date,Current Stock,Sales Velocity (units/day),Days_Remaining,Stock_Cover_Days,Estimated_Sales,Estimated_Unsold_Quantity
HP006,B83494,2023-02-12,2024-02-12,4436,31.19,0,142.22507213850594,0.0,4436.0
HP002,B95412,2023-09-23,2025-09-22,2634,31.51,84,83.59251031418597,2646.84,0.0
HP002,B39364,2023-03-12,2025-03-11,1016,42.6,0,23.84976525821596,0.0,1016.0
HP006,B68968,2023-08-05,2025-01-26,3022,28.07,0,107.65942287139295,0.0,3022.0
HP003,B62093,2024-04-06,2025-04-06,1020,11.95,0,85.35564853556485,0.0,1020.0
HP007,B59215,2024-09-02,2025-09-02,2385,56.11,64,42.50579219390483,3591.04,0.0
HP002,B35786,2024-07-17,2025-07-17,1600,5.73,17,279.2321116928447,97.41000000000001,1502.59
HP003,B31232,2023-10-28,2025-10-27,1208,32.13,119,37.59726112667289,3823.4700000000003,0.0
HP001,B76477,2023-05-15,2023-11-11,2060,54.5,0,37.79816513761468,0.0,2060.0
HP009,B50373,2025-05-28,2025-11-24,3472,4.54,147,764.7577092511013,667.38,2804.62
HP010,B40936,2023-08-21,2025-02-11,2565,63.53,0,40.37462616086888,0.0,2565.0
HP003,B56757,2023-10-29,2025-04-21,2303,48.88,0,47.11538461538461,0.0,2303.0
HP006,B61175,2024-07-17,2025-07-17,3566,3.89,17,916.7095115681234,66.13,3499.87
HP001,B39561,2024-07-19,2025-07-19,4082,48.84,19,83.57903357903358,927.96,3154.04
HP004,B56457,2023-08-12,2024-08-11,2319,36.57,0,63.412633305988514,0.0,2319.0
HP004,B80957,2024-02-03,2026-02-02,1236,62.66,217,19.72550271305458,13597.22,0.0
HP010,B44151,2024-02-06,2025-07-30,3630,13.67,30,265.54498902706655,410.1,3219.9
HP009,B93542,2024-12-20,2025-12-20,4049,51.21,173,79.06658855692247,8859.33,0.0
HP005,B12938,2023-05-09,2025-05-08,3905,5.15,0,758.252427184466,0.0,3905.0
HP008,B12828,2023-04-26,2025-04-25,4752,14.6,0,325.47945205479454,0.0,4752.0
HP001,B97917,2023-05-07,2024-05-06,4925,29.36,0,167.74523160762942,0.0,4925.0
HP005,B34462,2025-04-04,2027-04-04,1093,59.8,643,18.27759197324415,38451.4,0.0
HP010,B82700,2024-10-07,2026-10-07,2011,5.15,464,390.4854368932039,2389.6000000000004,0.0
HP004,B96776,2024-04-06,2025-04-06,2193,63.46,0,34.557201386700285,0.0,2193.0
HP011,B61576,2025-06-09,2027-06-09,2528,50.83,709,49.7344088136927,36038.47,0.0
HP004,B39485,2023-11-15,2025-05-08,3566,7.39,0,482.54397834912044,0.0,3566.0
HP006,B16041,2023-08-06,2025-08-05,2385,54.4,36,43.841911764705884,1958.3999999999999,426.60000000000014
HP001,B88352,2023-07-11,2024-01-07,2641,2.02,0,1307.4257425742574,0.0,2641.0
HP007,B62379,2023-01-13,2024-07-06,3321,65.55,0,50.663615560640736,0.0,3321.0
HP005,B75433,2023-09-09,2025-03-02,280,59.73,0,4.6877615938389425,0.0,280.0
HP001,B47472,2023-11-27,2024-05-25,4611,46.77,0,98.58883899935856,0.0,4611.0
HP008,B16919,2025-05-11,2026-11-02,532,61.81,490,8.607021517553793,30286.9,0.0
HP004,B27030,2023-05-15,2025-05-14,1999,66.64,0,29.996998799519808,0.0,1999.0
HP004,B64102,2023-07-16,2025-01-06,2816,56.06,0,50.231894398858365,0.0,2816.0
HP007,B70448,2025-01-29,2027-01-29,272,46.16,578,5.892547660311958,26680.48,0.0
HP010,B38981,2024-01-09,2025-07-02,3660,3.7,2,989.1891891891892,7.4,3652.6
HP002,B21773,2023-05-03,2024-05-02,3848,23.17,0,166.07682347863616,0.0,3848.0
HP011,B89555,2023-12-08,2025-12-07,546,38.89,160,14.039598868603754,6222.4,0.0
HP007,B62507,2025-05-11,2027-05-11,3679,59.73,680,61.59383894190525,40616.4,0.0
HP011,B92035,2024-02-25,2025-08-18,4914,55.49,49,88.55649666606595,2719.01,2194.99
HP012,B22975,2024-08-05,2025-08-05,1370,31.49,36,43.505874880914575,1133.6399999999999,236.36000000000013
HP005,B14508,2023-10-19,2025-10-18,4121,45.2,110,91.17256637168141,4972.0,0.0
HP012,B77298,2024-10-02,2025-10-02,3984,26.39,94,150.96627510420615,2480.66,1503.3400000000001
HP005,B62333,2024-02-27,2025-08-20,1597,61.48,51,25.975927130774238,3135.48,0.0
HP012,B32970,2024-09-20,2025-03-19,353,36.56,0,9.655361050328226,0.0,353.0
HP012,B55853,2024-07-28,2025-01-24,4487,27.15,0,165.2670349907919,0.0,4487.0
HP001,B76561,2024-07-20,2025-07-20,616,16.88,20,36.492890995260666,337.59999999999997,278.40000000000003
HP010,B58453,2023-09-08,2024-09-07,3910,1.18,0,3313.5593220338983,0.0,3910.0
HP010,B88349,2023-09-15,2025-09-14,3622,54.6,76,66.33699633699634,4149.6,0.0
HP006,B44079,2024-11-21,2026-05-15,4989,69.87,319,71.40403606698153,22288.530000000002,0.0
HP007,B35994,2024-01-04,2026-01-03,1783,45.79,187,38.93863288927714,8562.73,0.0
HP009,B76065,2024-06-14,2025-06-14,278,61.59,0,4.51371975970125,0.0,278.0
HP002,B30841,2024-01-07,2025-06-30,947,39.77,0,23.811918531556447,0.0,947.0
HP006,B30555,2023-07-15,2025-07-14,3852,64.08,14,60.1123595505618,897.12,2954.88
HP001,B47352,2024-07-02,2024-12-29,3291,66.76,0,49.29598562013181,0.0,3291.0
HP002,B15353,2023-08-31,2024-08-30,1065,35.47,0,30.025373555117,0.0,1065.0
HP010,B16631,2024-08-14,2026-08-14,4480,54.44,410,82.29243203526819,22320.399999999998,0.0
HP010,B50469,2025-02-04,2027-02-04,2142,20.18,584,106.14469772051537,11785.119999999999,0.0
HP007,B14052,2025-02-20,2026-02-20,3890,39.19,235,99.26001531002808,9209.65,0.0
HP006,B48386,2024-02-03,2025-02-02,3082,65.64,0,46.95307739183425,0.0,3082.0
HP007,B52332,2025-04-28,2026-04-28,3168,56.81,302,55.76483013553951,17156.62,0.0
HP003,B35450,2024-01-03,2026-01-02,1568,28.71,186,54.6151166840822,5340.06,0.0
HP002,B64614,2025-04-12,2027-04-12,2767,30.47,651,90.81063340991139,19835.969999999998,0.0
HP009,B19651,2024-03-20,2024-09-16,3836,51.55,0,74.41319107662464,0.0,3836.0
HP011,B16007,2023-06-05,2024-11-26,3477,27.17,0,127.97202797202796,0.0,3477.0
HP009,B92691,2023-08-29,2024-02-25,285,55.03,0,5.178993276394694,0.0,285.0
HP008,B82104,2024-12-15,2026-06-08,4986,21.7,343,229.76958525345623,7443.099999999999,0.0
HP003,B34986,2024-12-20,2026-06-13,4252,9.83,348,432.5534079348932,3420.84,831.1599999999999
HP008,B96013,2025-05-16,2026-05-16,4796,10.87,320,441.214351425943,3478.3999999999996,1317.6000000000004
HP010,B54060,2023-11-09,2025-11-08,1346,1.83,131,735.5191256830601,239.73000000000002,1106.27
HP001,B32413,2024-06-13,2024-12-10,886,6.15,0,144.0650406504065,0.0,886.0
HP009,B47965,2024-04-11,2025-04-11,1325,48.97,0,27.057382070655503,0.0,1325.0
HP007,B83577,2024-07-04,2025-07-04,2539,60.79,4,41.766737950320774,243.16,2295.84
HP012,B54768,2025-06-19,2026-06-19,435,48.23,354,9.019282604188264,17073.42,0.0
HP001,B49524,2023-06-18,2024-06-17,3321,65.08,0,51.02950215119853,0.0,3321.0
HP001,B61999,2023-01-19,2024-01-19,3623,37.93,0,95.51805958344319,0.0,3623.0
HP002,B42557,2023-07-21,2025-01-11,2366,56.58,0,41.81689642983387,0.0,2366.0
HP012,B10682,2023-08-24,2024-08-23,1508,34.26,0,44.016345592527735,0.0,1508.0
HP012,B90265,2024-01-10,2025-01-09,1187,61.95,0,19.160613397901532,0.0,1187.0
HP003,B84946,2024-11-10,2026-05-04,2779,28.29,308,98.2325910215624,8713.32,0.0
HP006,B83664,2023-04-22,2024-10-13,4307,40.07,0,107.4868979286249,0.0,4307.0
HP012,B98762,2023-12-09,2024-06-06,598,9.84,0,60.77235772357724,0.0,598.0
HP008,B74627,2023-05-16,2025-05-15,3756,61.68,0,60.89494163424124,0.0,3756.0
HP011,B43352,2024-02-19,2025-08-12,225,3.21,43,70.09345794392523,138.03,86.97
HP007,B51086,2024-05-26,2025-05-26,1347,35.93,0,37.489563039242974,0.0,1347.0
HP008,B61142,2024-06-01,2025-11-23,2810,10.75,146,261.3953488372093,1569.5,1240.5
HP006,B25901,2025-04-11,2026-04-11,1882,49.18,285,38.26758845058967,14016.3,0.0
HP006,B57418,2024-03-27,2025-03-27,1364,12.18,0,111.98686371100165,0.0,1364.0
HP005,B22760,2024-04-08,2025-04-08,1360,46.54,0,29.222174473571123,0.0,1360.0
HP006,B15456,2025-04-30,2027-04-30,466,5.47,669,85.19195612431444,3659.43,0.0
HP004,B41052,2023-12-15,2025-12-14,814,63.67,167,12.784670959635621,10632.89,0.0
HP007,B82843,2023-12-16,2025-12-15,4735,25.25,168,187.52475247524754,4242.0,493.0
HP001,B71041,2025-02-08,2025-08-07,245,67.42,38,3.633936517353901,2561.96,0.0
HP007,B87316,2024-08-18,2026-02-09,3987,7.17,224,556.0669456066946,1606.08,2380.92
HP009,B69487,2024-10-30,2025-10-30,233,67.64,122,3.4447072738024835,8252.08,0.0
HP011,B86339,2024-03-27,2025-03-27,4537,21.04,0,215.63688212927758,0.0,4537.0
HP001,B65192,2025-06-03,2025-11-30,4335,19.72,153,219.82758620689657,3017.16,1317.8400000000001
HP004,B24934,2024-01-23,2025-07-16,2736,47.27,16,57.88026232282631,756.32,1979.6799999999998
HP005,B41357,2024-11-26,2026-05-20,2712,58.09,324,46.68617662248235,18821.16,0.0
HP003,B96053,2023-02-16,2024-02-16,3346,42.39,0,78.93371078084454,0.0,3346.0
HP006,B81395,2025-03-06,2026-08-28,3414,60.35,424,56.57000828500414,25588.4,0.0
HP004,B30906,2025-04-08,2026-04-08,2144,55.79,282,38.42982613371572,15732.78,0.0
HP009,B58814,2024-12-05,2025-12-05,3560,52.35,158,68.00382043935052,8271.300000000001,0.0
HP005,B84126,2024-01-17,2026-01-16,185,60.69,200,3.048278134783325,12138.0,0.0
HP002,B21281,2024-05-22,2025-05-22,2911,10.09,0,288.5034687809713,0.0,2911.0
HP005,B32429,2024-09-30,2026-03-24,1261,14.14,267,89.17963224893917,3775.38,0.0
HP012,B70727,2023-06-08,2024-06-07,2568,57.4,0,44.73867595818815,0.0,2568.0
HP011,B70465,2024-12-03,2025-12-03,4994,2.38,156,2098.3193277310925,371.28,4622.72
HP003,B79144,2023-11-08,2025-05-01,4692,42.45,0,110.53003533568904,0.0,4692.0
HP003,B10948,2023-10-07,2024-10-06,3406,16.57,0,205.55220277610138,0.0,3406.0
HP003,B11328,2023-11-10,2025-11-09,1978,4.98,132,397.1887550200803,657.36,1320.6399999999999
HP001,B98870,2025-05-15,2026-05-15,1407,23.5,319,59.87234042553192,7496.5,0.0
HP002,B68108,2023-06-09,2025-06-08,4924,17.03,0,289.13681738109216,0.0,4924.0
HP009,B73612,2023-05-20,2023-11-16,2532,36.63,0,69.12366912366912,0.0,2532.0
HP011,B99332,2024-04-23,2026-04-23,2717,64.87,297,41.883767535070135,19266.390000000003,0.0
HP004,B23206,2023-10-02,2025-10-01,2321,50.04,93,46.38289368505196,4653.72,0.0
HP006,B27934,2024-02-19,2025-02-18,2863,16.47,0,173.83120825743777,0.0,2863.0
HP009,B80766,2023-12-30,2024-12-29,1651,66.07,0,24.98864840320872,0.0,1651.0
HP009,B78926,2025-05-30,2026-05-30,466,3.89,334,119.79434447300771,1299.26,0.0
HP010,B70896,2023-07-15,2025-01-05,2244,11.88,0,188.88888888888889,0.0,2244.0
HP007,B23661,2025-05-14,2026-11-05,767,44.56,493,17.21274685816876,21968.08,0.0
HP004,B23415,2023-08-03,2025-01-24,3088,54.08,0,57.100591715976336,0.0,3088.0
HP007,B45640,2023-12-31,2024-12-30,2476,61.81,0,40.05824300275036,0.0,2476.0
HP002,B83708,2024-07-13,2026-01-04,2863,51.23,188,55.885223501854384,9631.24,0.0
HP004,B70223,2024-04-09,2025-04-09,4173,12.55,0,332.50996015936255,0.0,4173.0
HP012,B91508,2023-04-16,2023-10-13,2350,28.17,0,83.42208022719204,0.0,2350.0
HP008,B40848,2023-10-07,2025-10-06,2898,10.11,98,286.64688427299706,990.78,1907.22
HP004,B14680,2025-01-07,2027-01-07,4938,9.01,556,548.0577136514984,5009.5599999999995,0.0
HP005,B49056,2024-12-07,2026-12-07,940,1.14,525,824.561403508772,598.5,341.5
HP002,B18759,2025-05-30,2027-05-30,2261,29.3,699,77.16723549488054,20480.7,0.0
HP001,B19189,2025-02-23,2025-08-22,1395,8.69,53,160.52934407364788,460.57,934.4300000000001
HP011,B23508,2023-04-26,2024-10-17,4996,39.79,0,125.55918572505655,0.0,4996.0
HP005,B31418,2023-10-10,2025-04-02,1992,21.74,0,91.62833486660534,0.0,1992.0
HP008,B98324,2024-02-11,2025-08-04,588,69.84,35,8.419243986254296,2444.4,0.0
HP004,B77798,2024-03-17,2025-09-08,4269,6.12,70,697.5490196078431,428.40000000000003,3840.6
HP005,B34142,2024-05-27,2025-05-27,3966,53.43,0,74.22796181920269,0.0,3966.0
HP001,B64743,2024-12-27,2025-06-25,509,11.67,0,43.61610968294773,0.0,509.0
HP012,B62010,2023-08-15,2024-02-11,4524,55.58,0,81.39618567830155,0.0,4524.0
HP004,B78931,2024-01-14,2025-01-13,3924,51.18,0,76.67057444314186,0.0,3924.0
HP004,B13310,2023-02-03,2024-07-27,2930,9.58,0,305.8455114822547,0.0,2930.0
HP005,B84092,2025-06-11,2026-06-11,3859,69.69,346,55.373798249390155,24112.739999999998,0.0
HP004,B23321,2025-04-14,2026-04-14,162,2.11,288,76.77725118483413,607.68,0.0
HP011,B29151,2023-12-01,2025-11-30,486,14.04,153,34.61538461538462,2148.12,0.0
HP006,B72976,2024-08-01,2025-08-01,1419,63.47,32,22.357019064124785,2031.04,0.0
HP007,B76579,2025-02-28,2026-08-22,3091,55.69,418,55.50368109175795,23278.42,0.0
HP012,B70634,2024-02-20,2025-02-19,3137,65.79,0,47.68201854385165,0.0,3137.0
HP007,B97925,2023-04-03,2025-04-02,519,31.8,0,16.32075471698113,0.0,519.0
HP004,B24407,2024-10-02,2025-10-02,572,7.79,94,73.42747111681643,732.26,0.0
HP009,B24620,2024-11-20,2025-11-20,4724,43.96,143,107.46132848043676,6286.28,0.0
HP008,B71826,2023-07-26,2025-01-16,1746,8.74,0,199.7711670480549,0.0,1746.0
HP005,B43316,2025-02-19,2026-02-19,4642,25.4,234,182.75590551181102,5943.599999999999,0.0
HP008,B99338,2025-04-27,2027-04-27,3633,43.01,666,84.46872820274355,28644.66,0.0
HP006,B56691,2024-12-18,2026-06-11,3997,67.42,346,59.28507861168792,23327.32,0.0
HP010,B75955,2024-11-02,2025-11-02,3816,7.22,125,528.5318559556787,902.5,2913.5
HP001,B91398,2023-01-30,2023-07-29,3906,33.19,0,117.6860500150648,0.0,3906.0
HP008,B85274,2025-04-28,2026-10-20,3684,3.24,477,1137.037037037037,1545.48,2138.52
HP008,B64109,2024-10-19,2026-10-19,90,13.41,476,6.7114093959731544,6383.16,0.0
HP012,B56780,2024-08-28,2025-08-28,219,12.89,59,16.98991466252909,760.51,0.0
HP001,B36204,2024-10-09,2025-04-07,4001,35.94,0,111.32442960489706,0.0,4001.0
HP007,B65195,2023-09-18,2024-09-17,954,27.79,0,34.32889528607413,0.0,954.0
HP008,B25094,2024-09-19,2026-09-19,2000,19.6,446,102.0408163265306,8741.6,0.0
HP006,B74752,2024-02-27,2025-08-20,2407,60.75,51,39.62139917695473,3098.25,0.0
HP012,B74527,2025-01-09,2026-01-09,4595,13.08,193,351.29969418960246,2524.44,2070.56
HP011,B64926,2023-06-16,2024-12-07,2862,34.88,0,82.05275229357798,0.0,2862.0
HP002,B36379,2024-04-21,2025-04-21,1706,23.35,0,73.06209850107066,0.0,1706.0
HP012,B52089,2024-10-16,2025-10-16,3573,34.88,108,102.43692660550458,3767.0400000000004,0.0
HP010,B24467,2024-01-18,2026-01-17,1615,8.6,201,187.79069767441862,1728.6,0.0
HP009,B13817,2023-01-25,2023-07-24,1334,66.31,0,20.11762931684512,0.0,1334.0
HP010,B60135,2024-12-24,2025-12-24,2863,67.28,177,42.553507728894175,11908.56,0.0
HP009,B54141,2024-06-05,2025-06-05,3916,38.56,0,101.55601659751036,0.0,3916.0
HP002,B81111,2025-06-15,2026-06-15,3692,37.79,350,97.69780365175973,13226.5,0.0
HP010,B94216,2025-01-26,2026-01-26,3935,5.0,210,787.0,1050.0,2885.0
HP005,B77413,2025-06-03,2027-06-03,600,16.21,703,37.014188772362736,11395.630000000001,0.0
HP003,B91611,2023-10-10,2025-04-02,4283,48.49,0,88.3274902041658,0.0,4283.0
HP012,B53203,2024-05-04,2025-05-04,3290,65.5,0,50.229007633587784,0.0,3290.0
HP001,B70477,2025-04-25,2025-10-22,793,23.4,114,33.88888888888889,2667.6,0.0
HP002,B76233,2023-06-02,2025-06-01,4763,68.89,0,69.13920743213819,0.0,4763.0
HP003,B49362,2025-05-13,2026-05-13,800,63.51,317,12.596441505274761,20132.67,0.0
HP012,B86763,2023-10-29,2024-04-26,3499,68.28,0,51.244874048037495,0.0,3499.0
HP012,B46820,2025-01-07,2026-01-07,2794,36.44,191,76.67398463227224,6960.04,0.0
HP007,B76430,2025-05-02,2027-05-02,1984,36.3,671,54.655647382920115,24357.3,0.0
HP001,B18946,2024-06-10,2025-06-10,4890,4.04,0,1210.3960396039604,0.0,4890.0
HP011,B32018,2024-01-20,2025-07-13,987,43.96,13,22.452229299363058,571.48,415.52
HP001,B94046,2023-06-19,2024-06-18,1749,14.96,0,116.91176470588235,0.0,1749.0
HP005,B48096,2025-03-24,2027-03-24,2335,29.17,632,80.04799451491257,18435.440000000002,0.0
HP007,B26823,2025-04-06,2027-04-06,2301,23.06,645,99.78317432784043,14873.699999999999,0.0
HP001,B46028,2024-04-22,2025-04-22,962,1.6,0,601.25,0.0,962.0
HP008,B88503,2024-01-01,2025-06-24,3200,38.77,0,82.5380448800619,0.0,3200.0
HP008,B46226,2024-05-22,2026-05-22,124,22.54,326,5.501330967169476,7348.04,0.0
HP008,B49454,2025-03-03,2026-08-25,1783,38.57,421,46.227638060668916,16237.97,0.0
HP011,B13198,2023-10-17,2024-10-16,2189,21.54,0,101.62488393686165,0.0,2189.0
HP009,B65452,2023-06-26,2024-06-25,384,28.78,0,13.342599027102153,0.0,384.0
HP004,B40886,2023-01-06,2024-01-06,2461,50.38,0,48.84874950377134,0.0,2461.0
HP006,B51168,2023-01-27,2024-01-27,135,58.14,0,2.321981424148607,0.0,135.0
HP005,B42040,2023-05-31,2024-11-21,1491,58.91,0,25.309794601935156,0.0,1491.0
HP009,B69072,2024-06-22,2025-06-22,284,55.15,0,5.149592021758839,0.0,284.0
HP001,B44131,2024-03-19,2025-03-19,3125,53.18,0,58.76269274163219,0.0,3125.0
HP008,B83245,2024-02-03,2025-02-02,4644,5.96,0,779.1946308724832,0.0,4644.0
HP008,B39453,2024-05-26,2025-05-26,2243,58.22,0,38.52627962899347,0.0,2243.0
HP007,B50255,2024-10-22,2026-10-22,2694,4.6,479,585.6521739130435,2203.3999999999996,490.60000000000036
HP008,B69570,2024-12-27,2026-12-27,1900,29.36,545,64.71389645776567,16001.199999999999,0.0
HP001,B69173,2023-05-10,2023-11-06,189,40.35,0,4.684014869888475,0.0,189.0
HP007,B39791,2024-04-05,2025-09-27,3854,63.43,89,60.759892795207314,5645.2699999999995,0.0
HP001,B26772,2023-02-20,2024-02-20,2332,21.53,0,108.31398049233627,0.0,2332.0
HP008,B96559,2023-06-01,2024-11-22,1222,65.89,0,18.54606161784793,0.0,1222.0
HP001,B50293,2025-05-30,2026-05-30,3153,65.65,334,48.027418126428024,21927.100000000002,0.0
HP009,B80758,2025-02-16,2026-02-16,3796,55.22,231,68.74320898225281,12755.82,0.0
HP001,B22967,2024-02-16,2024-08-14,4259,48.27,0,88.23285684690283,0.0,4259.0
HP011,B24035,2024-05-11,2025-05-11,1897,47.38,0,40.03799071338117,0.0,1897.0
HP004,B65942,2023-05-13,2024-11-03,2335,59.62,0,39.16470982891647,0.0,2335.0
HP007,B32101,2023-04-30,2024-04-29,4429,47.42,0,93.3994095318431,0.0,4429.0
HP011,B42777,2024-12-03,2026-12-03,2086,23.31,521,89.4894894894895,12144.51,0.0
HP007,B96734,2023-06-05,2025-06-04,270,7.78,0,34.70437017994858,0.0,270.0
HP004,B58342,2025-04-24,2026-10-16,1376,63.92,473,21.526908635794744,30234.16,0.0
HP004,B91624,2024-11-21,2025-11-21,2202,42.75,144,51.50877192982456,6156.0,0.0
HP012,B97852,2024-11-04,2025-11-04,2191,51.26,127,42.74287943815841,6510.0199999999995,0.0
HP003,B65035,2023-01-28,2024-07-21,4368,3.76,0,1161.7021276595744,0.0,4368.0
HP005,B88604,2023-08-23,2025-08-22,3805,35.74,53,106.46334639059876,1894.22,1910.78
HP007,B24676,2023-09-16,2025-09-15,145,57.14,77,2.537626881344067,4399.78,0.0
HP004,B36452,2024-03-02,2026-03-02,1814,56.24,245,32.254623044096725,13778.800000000001,0.0
HP011,B45318,2024-03-02,2025-08-24,2543,34.44,55,73.83855981416957,1894.1999999999998,648.8000000000002
HP010,B59904,2023-05-21,2025-05-20,2763,4.47,0,618.1208053691275,0.0,2763.0
HP002,B26041,2024-01-05,2025-06-28,3833,44.69,0,85.76862832848512,0.0,3833.0
HP006,B65053,2023-07-23,2024-07-22,195,5.94,0,32.82828282828282,0.0,195.0
HP011,B56709,2023-10-24,2024-10-23,4830,55.79,0,86.57465495608533,0.0,4830.0
HP001,B52390,2023-12-08,2024-12-07,1458,9.47,0,153.9598732840549,0.0,1458.0
HP007,B57105,2024-01-18,2025-07-11,3261,11.01,11,296.18528610354224,121.11,3139.89
HP011,B26116,2025-04-09,2026-04-09,597,12.42,283,48.067632850241544,3514.86,0.0
HP012,B92310,2023-01-21,2024-01-21,3669,15.28,0,240.11780104712042,0.0,3669.0
HP006,B20130,2025-04-18,2026-10-10,2547,29.19,467,87.25590955806783,13631.730000000001,0.0
HP010,B75141,2025-06-07,2026-11-29,1450,31.3,517,46.3258785942492,16182.1,0.0
HP005,B79745,2024-01-15,2025-07-08,4456,48.02,8,92.79466888796334,384.16,4071.84
HP010,B49657,2024-09-20,2025-09-20,1955,38.3,82,51.04438642297651,3140.6,0.0
HP002,B93668,2023-11-05,2025-04-28,1520,55.2,0,27.53623188405797,0.0,1520.0
HP011,B74917,2024-06-03,2025-11-25,3531,23.2,148,152.19827586206898,3433.6,97.40000000000009
HP011,B96677,2025-06-07,2027-06-07,4568,11.94,707,382.5795644891123,8441.58,0.0
HP002,B65494,2023-07-11,2024-07-10,2552,38.67,0,65.99431083527281,0.0,2552.0
HP008,B26018,2024-10-30,2026-10-30,2807,14.12,487,198.7960339943343,6876.44,0.0
HP002,B59286,2025-03-06,2027-03-06,288,27.84,614,10.344827586206897,17093.76,0.0
HP012,B92398,2023-12-21,2024-12-20,3493,7.32,0,477.18579234972674,0.0,3493.0
HP003,B73186,2025-02-25,2026-02-25,2047,21.32,240,96.01313320825516,5116.8,0.0
HP008,B22842,2025-06-18,2026-12-10,273,54.21,528,5.0359712230215825,28622.88,0.0
HP007,B13562,2024-07-07,2025-12-29,3989,34.15,182,116.8081991215227,6215.3,0.0
HP012,B69078,2024-12-02,2025-12-02,1384,68.5,155,20.204379562043794,10617.5,0.0
HP006,B19572,2024-11-13,2025-11-13,1457,45.29,136,32.17045705453743,6159.44,0.0
HP010,B57028,2023-01-29,2025-01-28,4264,69.24,0,61.58290005777008,0.0,4264.0
HP008,B91490,2024-10-14,2026-04-07,2001,23.65,281,84.60887949260042,6645.65,0.0
HP010,B71075,2024-08-16,2025-08-16,68,3.37,47,20.178041543026705,158.39000000000001,0.0
HP005,B30759,2023-09-13,2025-09-12,874,19.87,74,43.985908404630095,1470.38,0.0
HP011,B18360,2024-07-12,2026-07-12,1978,54.81,377,36.088305053822296,20663.370000000003,0.0
HP007,B97152,2025-04-12,2027-04-12,2083,14.23,651,146.38088545326775,9263.73,0.0
HP001,B43729,2024-07-05,2025-07-05,3606,27.59,5,130.69952881478795,137.95,3468.05
HP010,B31692,2024-04-01,2026-04-01,688,20.46,275,33.62658846529814,5626.5,0.0
HP007,B45504,2025-05-20,2027-05-20,592,5.94,689,99.66329966329965,4092.6600000000003,0.0
HP002,B40129,2023-03-09,2024-08-30,587,25.21,0,23.28441094803649,0.0,587.0
HP010,B48882,2023-01-16,2025-01-15,877,10.85,0,80.82949308755761,0.0,877.0
HP005,B44411,2025-03-22,2026-03-22,1507,44.47,265,33.88801439172476,11784.55,0.0
HP006,B29840,2023-12-04,2025-05-27,2500,17.92,0,139.50892857142856,0.0,2500.0
HP005,B15451,2024-02-11,2025-02-10,2494,5.76,0,432.98611111111114,0.0,2494.0
HP009,B29040,2023-05-01,2023-10-28,711,52.15,0,13.633748801534036,0.0,711.0
HP001,B40852,2024-10-23,2025-10-23,3194,17.68,115,180.65610859728508,2033.2,1160.8
HP011,B62522,2024-03-08,2025-03-08,2765,23.67,0,116.81453316434305,0.0,2765.0
HP001,B80447,2024-10-16,2025-10-16,3122,35.13,108,88.86991175633361,3794.0400000000004,0.0
HP004,B61030,2025-01-07,2026-01-07,4997,37.87,191,131.95141272775285,7233.169999999999,0.0
HP003,B62483,2025-01-07,2026-01-07,3636,9.37,191,388.0469583778015,1789.6699999999998,1846.3300000000002
